LAD21CD,date,gust,precip,n_inc,maxc,wmaxc,log_population,urban_binary,income_deprivation_rate,year,month,any_gt0,wthr_gt0,any_gt5,wthr_gt5,any_gt100,wthr_gt100,any_gt1000,wthr_gt1000,hours,grid_lat,grid_lon,gust_proxy
E07000096,2021-04-02,12.4,0.0005899166659964,0,-1.0,-1.0,11.95254076050831,1.0,0.085,2021,4,0,0,0,0,0,0,0,0,24,51.75,-0.5,10.17879780367909
E07000098,2021-04-02,12.5,0.0010698232281824,0,-1.0,-1.0,11.591080237769564,1.0,0.089,2021,4,0,0,0,0,0,0,0,0,24,51.75,-0.25,10.130761074623342
E07000099,2021-04-02,12.3,0.0024193231639717,1,24.0,-1.0,11.818584970652662,1.0,0.079,2021,4,1,0,1,0,0,0,0,0,24,52.0,-0.25,10.191873134377786
E07000102,2021-04-02,12.4,0.0006314526131301,0,-1.0,-1.0,11.450347686985502,1.0,0.071,2021,4,0,0,0,0,0,0,0,0,24,51.75,-0.5,10.140477104761109
E07000103,2021-04-02,12.4,0.0007533646474874,0,-1.0,-1.0,11.56419825914765,1.0,0.092,2021,4,0,0,0,0,0,0,0,0,24,51.75,-0.5,10.138043223185988
E07000105,2021-04-02,12.9,0.0055041952507489,0,-1.0,-1.0,11.819071033187548,1.0,0.11,2021,4,0,0,0,0,0,0,0,0,24,51.25,0.75,10.581895690739668
E07000106,2021-04-02,13.4,0.0149286505578138,0,-1.0,-1.0,11.988078314198622,1.0,0.1,2021,4,0,0,0,0,0,0,0,0,24,51.25,1.0,10.62184616966752
E07000107,2021-04-02,12.0,0.0035238528637882,0,-1.0,-1.0,11.687231651001053,1.0,0.095,2021,4,0,0,0,0,0,0,0,0,24,51.5,0.25,10.122718101675892
E07000108,2021-04-02,14.4,0.0147282626064015,0,-1.0,-1.0,11.673725417873936,1.0,0.134,2021,4,0,0,0,0,0,0,0,0,24,51.25,1.25,11.225775677749557
E07000109,2021-04-02,12.1,0.0046996988768381,0,-1.0,-1.0,11.579490057238823,1.0,0.122,2021,4,0,0,0,0,0,0,0,0,24,51.5,0.5,10.130494815349286
E07000110,2021-04-02,12.8,0.0046459251475988,0,-1.0,-1.0,12.101511810042911,1.0,0.095,2021,4,0,0,0,0,0,0,0,0,24,51.25,0.5,10.290109963928312
E07000111,2021-04-02,12.6,0.0020324938565063,0,-1.0,-1.0,11.702081943710567,0.0,0.075,2021,4,0,0,0,0,0,0,0,0,24,51.25,0.25,10.177857677083365
E07000112,2021-04-02,14.3,0.007925815452467,0,-1.0,-1.0,11.611611757468928,1.0,0.145,2021,4,0,0,0,0,0,0,0,0,24,51.0,1.0,10.994803154795465
E07000113,2021-04-02,12.9,0.0107917968612308,0,-1.0,-1.0,11.948001153914678,0.0,0.149,2021,4,0,0,0,0,0,0,0,0,24,51.25,0.75,10.268686985730817
E07000114,2021-04-02,14.4,0.023719161052032,1,3.0,-1.0,11.854086691077573,1.0,0.185,2021,4,1,0,0,0,0,0,0,0,24,51.25,1.25,11.06771933878198
E07000115,2021-04-02,12.6,0.0031435654995502,0,-1.0,-1.0,11.803017132015809,1.0,0.08,2021,4,0,0,0,0,0,0,0,0,24,51.25,0.25,10.212922341622036
E07000116,2021-04-02,13.4,0.0022186825443619,0,-1.0,-1.0,11.658323667659586,1.0,0.073,2021,4,0,0,0,0,0,0,0,0,24,51.0,0.5,10.368551174919308
E07000143,2021-04-02,12.6,0.0187763953699715,0,-1.0,-1.0,11.864708462828531,0.0,0.1,2021,4,0,0,0,0,0,0,0,0,24,52.5,0.75,9.649917630202255
E07000144,2021-04-02,14.0,0.0114677389638334,0,-1.0,-1.0,11.792358608363598,1.0,0.072,2021,4,0,0,0,0,0,0,0,0,24,52.75,1.25,9.75840450503082
E07000145,2021-04-02,13.1,0.0142758384615168,0,-1.0,-1.0,11.514713864829446,1.0,0.184,2021,4,0,0,0,0,0,0,0,0,24,52.75,1.75,9.957926576627395
E07000146,2021-04-02,13.1,0.0061363091383776,1,0.0,-1.0,11.950664133628688,0.0,0.12,2021,4,1,0,0,0,0,0,0,0,24,52.75,0.5,9.522385022455913
E07000147,2021-04-02,14.0,0.0049260020097694,0,-1.0,-1.0,11.544801967617486,0.0,0.106,2021,4,0,0,0,0,0,0,0,0,24,52.75,1.25,9.679176733472596
E07000148,2021-04-02,14.0,0.01692910314042,1,0.0,-1.0,11.89412520254047,1.0,0.163,2021,4,1,0,0,0,0,0,0,0,24,52.75,1.25,9.786503031899544
E07000149,2021-04-02,12.4,0.0306368916492382,0,-1.0,-1.0,11.867160434591204,0.0,0.078,2021,4,0,0,0,0,0,0,0,0,24,52.5,1.25,9.769982599058586
E07000179,2021-04-02,12.0,0.0001235322266272,0,-1.0,-1.0,11.91840390632284,0.0,0.054,2021,4,0,0,0,0,0,0,0,0,24,51.75,-1.0,10.251087639491962
E07000200,2021-04-02,11.6,0.0386237466984044,0,-1.0,-1.0,11.437382617721584,0.0,0.08,2021,4,0,0,0,0,0,0,0,0,24,52.0,1.0,9.8350006305455
E07000202,2021-04-02,11.9,0.0545522062650757,0,-1.0,-1.0,11.84680863857272,1.0,0.141,2021,4,0,0,0,0,0,0,0,0,24,52.0,1.25,9.83747076480472
E07000203,2021-04-02,12.3,0.0500092824708812,0,-1.0,-1.0,11.546340898509632,0.0,0.071,2021,4,0,0,0,0,0,0,0,0,24,52.25,1.0,9.761998949797352
E07000207,2021-04-02,12.3,0.0004314917684883,0,-1.0,-1.0,11.84548290591136,1.0,0.057,2021,4,0,0,0,0,0,0,0,0,24,51.25,-0.5,10.138119677915055
E07000208,2021-04-02,12.3,0.000603584739786,1,1353.0,-1.0,11.321934436672429,1.0,0.056,2021,4,1,0,1,0,1,0,1,0,24,51.25,-0.25,10.147259607030277
E07000209,2021-04-02,12.3,0.0001938356559792,0,-1.0,-1.0,11.877658852261122,1.0,0.057,2021,4,0,0,0,0,0,0,0,0,24,51.25,-0.5,10.1766425112356
E07000210,2021-04-02,12.3,0.0003654582686387,0,-1.0,-1.0,11.38052486133421,1.0,0.054,2021,4,0,0,0,0,0,0,0,0,24,51.25,-0.25,10.195128443519057
E07000211,2021-04-02,12.3,0.0005586127381533,0,-1.0,-1.0,11.943590374100134,1.0,0.067,2021,4,0,0,0,0,0,0,0,0,24,51.25,-0.25,10.20378406827658
E07000212,2021-04-02,12.4,0.0002971852995937,0,-1.0,-1.0,11.383158406911162,1.0,0.066,2021,4,0,0,0,0,0,0,0,0,24,51.5,-0.5,10.140701234813456
E07000213,2021-04-02,12.4,0.0003218137214071,0,-1.0,-1.0,11.549835818990326,1.0,0.079,2021,4,0,0,0,0,0,0,0,0,24,51.5,-0.5,10.134450633982162
E07000215,2021-04-02,12.4,0.0008339502345652,0,-1.0,-1.0,11.408109245600745,1.0,0.063,2021,4,0,0,0,0,0,0,0,0,24,51.25,0.0,10.198515500925378
E07000216,2021-04-02,12.5,0.0001568275613572,0,-1.0,-1.0,11.777801955768314,0.0,0.054,2021,4,0,0,0,0,0,0,0,0,24,51.25,-0.75,10.232665760698143
E07000217,2021-04-02,12.3,0.0002038940659024,0,-1.0,-1.0,11.562220263694984,1.0,0.067,2021,4,0,0,0,0,0,0,0,0,24,51.25,-0.5,10.15037771116321
E07000223,2021-04-02,13.5,0.0001181032850317,0,-1.0,-1.0,11.076464923159543,1.0,0.108,2021,4,0,0,0,0,0,0,0,0,24,50.75,-0.25,10.77626348595682
E07000224,2021-04-02,13.3,4.808781822819876e-05,0,-1.0,-1.0,12.015027145562168,1.0,0.104,2021,4,0,0,0,0,0,0,0,0,24,50.75,-0.5,10.75162945539166
E07000226,2021-04-02,12.3,0.0004048436086732,0,-1.0,-1.0,11.694905296716165,1.0,0.11,2021,4,0,0,0,0,0,0,0,0,24,51.25,-0.25,10.292721784142008
E07000227,2021-04-02,12.9,0.0001430024937288,0,-1.0,-1.0,11.901583454762012,0.0,0.056,2021,4,0,0,0,0,0,0,0,0,24,51.0,-0.25,10.434535211926177
E07000228,2021-04-02,12.9,0.000366349666802,0,-1.0,-1.0,11.937663648421978,1.0,0.053,2021,4,0,0,0,0,0,0,0,0,24,51.0,-0.25,10.41982574413972
E07000229,2021-04-02,13.3,7.588172335310734e-05,0,-1.0,-1.0,11.623160082869282,1.0,0.101,2021,4,0,0,0,0,0,0,0,0,24,50.75,-0.5,10.777377510847929
E07000240,2021-04-02,12.5,0.0011450403331613,0,-1.0,-1.0,11.9091749056273,1.0,0.06,2021,4,0,0,0,0,0,0,0,0,24,51.75,-0.25,10.155470611932612
E07000241,2021-04-02,12.5,0.0018200043087549,1,3.0,-1.0,11.693136462767283,1.0,0.086,2021,4,1,0,0,0,0,0,0,0,24,51.75,-0.25,10.135948315385631
E07000242,2021-04-02,12.2,0.0041499970782698,0,-1.0,-1.0,11.922794196215245,1.0,0.06,2021,4,0,0,0,0,0,0,0,0,24,51.75,0.0,10.113542473286785
E07000243,2021-04-02,12.3,0.0021774108017937,0,-1.0,-1.0,11.400428433743082,1.0,0.122,2021,4,0,0,0,0,0,0,0,0,24,52.0,-0.25,10.174214482671752
E09000001,2021-04-02,11.9,0.0015366555083758,0,-1.0,-1.0,9.36005264520451,1.0,0.065,2021,4,0,0,0,0,0,0,0,0,24,51.5,0.0,10.112336004696347
E09000002,2021-04-02,12.0,0.0030947619788948,0,-1.0,-1.0,12.295520219247926,1.0,0.194,2021,4,0,0,0,0,0,0,0,0,24,51.5,0.25,10.099436695035992
E09000003,2021-04-02,12.3,0.0012659844479421,4,8925.0,-1.0,12.87121893467506,1.0,0.111,2021,4,1,0,1,0,1,0,1,0,24,51.5,-0.25,10.117083492819589
E09000004,2021-04-02,12.0,0.0028079034675261,0,-1.0,-1.0,12.415672899008923,1.0,0.106,2021,4,0,0,0,0,0,0,0,0,24,51.5,0.25,10.116565953931175
E09000005,2021-04-02,12.3,0.0009163148278517,0,-1.0,-1.0,12.762113479497112,1.0,0.155,2021,4,0,0,0,0,0,0,0,0,24,51.5,-0.25,10.11817663426108
E09000006,2021-04-02,12.4,0.0016538130782842,0,-1.0,-1.0,12.706541825990495,1.0,0.091,2021,4,0,0,0,0,0,0,0,0,24,51.25,0.0,10.14174981025922
E09000007,2021-04-02,12.3,0.0013216205673678,0,-1.0,-1.0,12.259461742189076,1.0,0.141,2021,4,0,0,0,0,0,0,0,0,24,51.5,-0.25,10.113139898403457
E09000008,2021-04-02,12.4,0.0010430670281436,2,2.0,-1.0,12.87567224520067,1.0,0.136,2021,4,1,0,0,0,0,0,0,0,24,51.25,0.0,10.144889722181162
E09000010,2021-04-02,12.2,0.0019952739372136,1,1.0,-1.0,12.70081156938222,1.0,0.171,2021,4,1,0,0,0,0,0,0,0,24,51.75,0.0,10.10889772750232
E09000011,2021-04-02,11.9,0.002180276822035,0,-1.0,-1.0,12.576038374391665,1.0,0.159,2021,4,0,0,0,0,0,0,0,0,24,51.5,0.0,10.114804352535176
E09000012,2021-04-02,11.9,0.0017439483698828,0,-1.0,-1.0,12.47538960696398,1.0,0.196,2021,4,0,0,0,0,0,0,0,0,24,51.5,0.0,10.109109512437616
E09000013,2021-04-02,12.3,0.0009723947466688,0,-1.0,-1.0,12.11893398771341,1.0,0.142,2021,4,0,0,0,0,0,0,0,0,24,51.5,-0.25,10.11815567822578
E09000014,2021-04-02,11.9,0.0017413687855761,0,-1.0,-1.0,12.481284790609685,1.0,0.17,2021,4,0,0,0,0,0,0,0,0,24,51.5,0.0,10.109095872657942
E09000015,2021-04-02,12.3,0.0007648221943827,0,-1.0,-1.0,12.472884696222938,1.0,0.109,2021,4,0,0,0,0,0,0,0,0,24,51.5,-0.25,10.124903725164408
E09000016,2021-04-02,12.0,0.0042309302813228,1,2.0,-1.0,12.476427973157676,1.0,0.108,2021,4,1,0,0,0,0,0,0,0,24,51.5,0.25,10.088251644656989
E09000017,2021-04-02,12.4,0.0006434016342785,0,-1.0,-1.0,12.628417813738848,1.0,0.114,2021,4,0,0,0,0,0,0,0,0,24,51.5,-0.5,10.125541843518292
E09000019,2021-04-02,11.9,0.0015545927449039,1,20.0,-1.0,12.28788302072774,1.0,0.179,2021,4,1,0,1,0,0,0,0,0,24,51.5,0.0,10.110692391655336
E09000020,2021-04-02,12.3,0.0010434184925148,1,272.0,-1.0,11.879414096763533,1.0,0.117,2021,4,1,0,1,0,1,0,0,0,24,51.5,-0.25,10.117476249589693
E09000021,2021-04-02,12.3,0.000628529198213,1,1.0,-1.0,12.031671638203957,1.0,0.078,2021,4,1,0,0,0,0,0,0,0,24,51.5,-0.25,10.131956019728964
E09000022,2021-04-02,11.9,0.0012457004242092,0,-1.0,-1.0,12.668834491244446,1.0,0.153,2021,4,0,0,0,0,0,0,0,0,24,51.5,0.0,10.120770036830327
E09000023,2021-04-02,11.9,0.0015323210769162,0,-1.0,-1.0,12.61158108603281,1.0,0.164,2021,4,0,0,0,0,0,0,0,0,24,51.5,0.0,10.124169632948004
E09000024,2021-04-02,12.3,0.0008768833270108,1,435.0,-1.0,12.278881559987983,1.0,0.1,2021,4,1,0,1,0,1,0,0,0,24,51.5,-0.25,10.129910352673017
E09000025,2021-04-02,11.9,0.0022857436891079,0,-1.0,-1.0,12.786406607907107,1.0,0.169,2021,4,0,0,0,0,0,0,0,0,24,51.5,0.0,10.106169213307169
E09000026,2021-04-02,11.9,0.0028957854269718,0,-1.0,-1.0,12.665255440144245,1.0,0.121,2021,4,0,0,0,0,0,0,0,0,24,51.5,0.0,10.098085784928692
E09000027,2021-04-02,12.3,0.000639469403198,1,1.0,-1.0,12.18236891883094,1.0,0.064,2021,4,1,0,0,0,0,0,0,0,24,51.5,-0.25,10.124047022290394
E09000028,2021-04-02,11.9,0.0014772287744542,1,1.0,-1.0,12.642154248752698,1.0,0.162,2021,4,1,0,0,0,0,0,0,0,24,51.5,0.0,10.11614788733106
E09000029,2021-04-02,12.3,0.0008270204045518,0,-1.0,-1.0,12.25303733501027,1.0,0.095,2021,4,0,0,0,0,0,0,0,0,24,51.25,-0.25,10.140785231658294
E09000030,2021-04-02,11.9,0.0018454111104938,0,-1.0,-1.0,12.65304751159509,1.0,0.192,2021,4,0,0,0,0,0,0,0,0,24,51.5,0.0,10.110620316477108
E09000031,2021-04-02,11.9,0.0022395311138178,1,0.0,-1.0,12.535905029897908,1.0,0.152,2021,4,1,0,0,0,0,0,0,0,24,51.5,0.0,10.103882965359812
E09000032,2021-04-02,12.3,0.0009873922209978,0,-1.0,-1.0,12.702075959604334,1.0,0.107,2021,4,0,0,0,0,0,0,0,0,24,51.5,-0.25,10.122574148278057
E09000033,2021-04-02,12.3,0.0012073299458799,0,-1.0,-1.0,12.234460859988475,1.0,0.135,2021,4,0,0,0,0,0,0,0,0,24,51.5,-0.25,10.11518423559539
E06000031,2021-04-03,12.1,0.0,0,-1.0,-1.0,12.2852072486939,1.0,0.156,2021,4,0,0,0,0,0,0,0,0,24,52.5,-0.25,10.579967273415614
E06000032,2021-04-03,12.0,0.0,0,-1.0,-1.0,12.3236689970955,1.0,0.155,2021,4,0,0,0,0,0,0,0,0,24,52.0,-0.5,10.0937032464452
E06000033,2021-04-03,12.5,0.0,0,-1.0,-1.0,12.10434441402282,1.0,0.144,2021,4,0,0,0,0,0,0,0,0,24,51.5,0.75,10.106583875294213
E06000034,2021-04-03,12.6,0.0,1,6.0,-1.0,12.077858519724389,1.0,0.13,2021,4,1,0,1,0,0,0,0,0,24,51.5,0.25,10.133796509307729
E06000035,2021-04-03,12.9,0.0,0,-1.0,-1.0,12.54219839355972,1.0,0.134,2021,4,0,0,0,0,0,0,0,0,24,51.5,0.5,10.357578286794023
E06000043,2021-04-03,12.7,0.0,0,-1.0,-1.0,12.535376392672774,1.0,0.123,2021,4,0,0,0,0,0,0,0,0,24,50.75,-0.25,11.355562463487352
E06000055,2021-04-03,12.0,0.0,3,201.0,-1.0,12.132404576604838,1.0,0.114,2021,4,1,0,1,0,1,0,0,0,24,52.25,-0.5,10.235012966931928
E06000056,2021-04-03,12.0,0.0,0,-1.0,-1.0,12.596934983621066,0.0,0.077,2021,4,0,0,0,0,0,0,0,0,24,52.0,-0.5,10.147190891638871
E06000060,2021-04-03,11.8,0.0,0,-1.0,-1.0,13.227013440750667,1.0,0.06325,2021,4,0,0,0,0,0,0,0,0,24,51.75,-0.75,10.187224416519824
E07000008,2021-04-03,12.1,0.0,0,-1.0,-1.0,11.91064061961833,1.0,0.077,2021,4,0,0,0,0,0,0,0,0,24,52.25,0.25,10.072497252658607
E07000009,2021-04-03,12.1,0.0,1,1.0,-1.0,11.38651154011457,0.0,0.07,2021,4,1,0,0,0,0,0,0,0,24,52.25,0.25,10.28192820252644
E07000010,2021-04-03,11.8,0.0,0,-1.0,-1.0,11.539869200417774,0.0,0.14,2021,4,0,0,0,0,0,0,0,0,24,52.5,0.0,10.611473903218664
E07000011,2021-04-03,11.8,0.0,0,-1.0,-1.0,12.110810964549762,0.0,0.074,2021,4,0,0,0,0,0,0,0,0,24,52.25,-0.25,10.337624141002294
E07000012,2021-04-03,12.1,0.0,0,-1.0,-1.0,12.001763115309677,0.0,0.056,2021,4,0,0,0,0,0,0,0,0,24,52.25,0.0,10.028512613453556
E07000061,2021-04-03,13.4,0.0,0,-1.0,-1.0,11.535704051859568,1.0,0.141,2021,4,0,0,0,0,0,0,0,0,24,50.75,0.25,11.615601107806953
E07000062,2021-04-03,13.8,0.0,0,-1.0,-1.0,11.41832903038917,1.0,0.202,2021,4,0,0,0,0,0,0,0,0,24,50.75,0.5,11.44988583182676
E07000063,2021-04-03,12.9,0.0,0,-1.0,-1.0,11.514584088693098,1.0,0.099,2021,4,0,0,0,0,0,0,0,0,24,51.0,0.0,11.329200108853268
E07000064,2021-04-03,13.6,0.0,0,-1.0,-1.0,11.45448034132121,0.0,0.113,2021,4,0,0,0,0,0,0,0,0,24,51.0,0.5,11.272354306478777
E07000065,2021-04-03,13.1,0.0,0,-1.0,-1.0,12.002063606215954,0.0,0.073,2021,4,0,0,0,0,0,0,0,0,24,51.0,0.25,11.187193787266366
E07000066,2021-04-03,12.9,0.0,2,1.0,-1.0,12.160656781999691,1.0,0.138,2021,4,1,0,0,0,0,0,0,0,24,51.5,0.5,10.020867793557914
E07000067,2021-04-03,12.3,0.0,1,507.0,507.0,11.98601183767587,0.0,0.092,2021,4,1,1,1,1,1,1,0,0,24,52.0,0.5,9.798430746921811
E07000068,2021-04-03,12.5,0.0,0,-1.0,-1.0,11.253001221229496,1.0,0.064,2021,4,0,0,0,0,0,0,0,0,24,51.75,0.25,9.974840197835949
E07000069,2021-04-03,12.9,0.0,0,-1.0,-1.0,11.404359818363451,1.0,0.107,2021,4,0,0,0,0,0,0,0,0,24,51.5,0.5,10.084034545184048
E07000070,2021-04-03,12.4,0.0,0,-1.0,-1.0,12.110810964549762,1.0,0.077,2021,4,0,0,0,0,0,0,0,0,24,51.75,0.5,9.897567869045051
E07000071,2021-04-03,12.4,0.0,2,59.0,-1.0,12.198529265645048,1.0,0.099,2021,4,1,0,1,0,0,0,0,0,24,52.0,0.75,9.810451349919363
E07000072,2021-04-03,12.5,0.0,0,-1.0,-1.0,11.812592924855007,1.0,0.091,2021,4,0,0,0,0,0,0,0,0,24,51.75,0.25,9.953812839601332
E07000073,2021-04-03,12.4,0.0,0,-1.0,-1.0,11.47656226523392,1.0,0.134,2021,4,0,0,0,0,0,0,0,0,24,51.75,0.0,9.908889563402813
E07000074,2021-04-03,12.7,0.0,0,-1.0,-1.0,11.13312810361064,0.0,0.086,2021,4,0,0,0,0,0,0,0,0,24,51.75,0.75,9.9270793675379
E07000075,2021-04-03,12.5,0.0,0,-1.0,-1.0,11.39143556738252,1.0,0.073,2021,4,0,0,0,0,0,0,0,0,24,51.5,0.75,10.04319589826967
E07000076,2021-04-03,12.8,0.0,0,-1.0,-1.0,11.946790127600089,0.0,0.173,2021,4,0,0,0,0,0,0,0,0,24,51.75,1.0,9.847952948830343
E07000077,2021-04-03,12.2,0.0,0,-1.0,-1.0,11.4286847914887,0.0,0.054,2021,4,0,0,0,0,0,0,0,0,24,52.0,0.25,9.837148860351553
E07000095,2021-04-03,12.4,0.0,0,-1.0,-1.0,11.504308444863112,1.0,0.108,2021,4,0,0,0,0,0,0,0,0,24,51.75,0.0,9.94635105673072
E07000096,2021-04-03,12.3,0.0,1,1.0,-1.0,11.95254076050831,1.0,0.085,2021,4,1,0,0,0,0,0,0,0,24,51.75,-0.5,10.09527840492045
E07000098,2021-04-03,12.5,0.0,2,237.0,-1.0,11.591080237769564,1.0,0.089,2021,4,1,0,1,0,1,0,0,0,24,51.75,-0.25,10.02646028079442
E07000099,2021-04-03,12.3,0.0,0,-1.0,-1.0,11.818584970652662,1.0,0.079,2021,4,0,0,0,0,0,0,0,0,24,52.0,-0.25,10.018234574212244
E07000102,2021-04-03,12.3,0.0,0,-1.0,-1.0,11.450347686985502,1.0,0.071,2021,4,0,0,0,0,0,0,0,0,24,51.75,-0.5,10.067217382909256
E07000103,2021-04-03,12.3,0.0,0,-1.0,-1.0,11.56419825914765,1.0,0.092,2021,4,0,0,0,0,0,0,0,0,24,51.75,-0.5,10.053537090376654
E07000105,2021-04-03,13.6,0.0,0,-1.0,-1.0,11.819071033187548,1.0,0.11,2021,4,0,0,0,0,0,0,0,0,24,51.25,0.75,11.006202207922732
E07000106,2021-04-03,14.0,0.0,0,-1.0,-1.0,11.988078314198622,1.0,0.1,2021,4,0,0,0,0,0,0,0,0,24,51.25,1.0,10.688423088208303
E07000107,2021-04-03,12.6,0.0,0,-1.0,-1.0,11.687231651001053,1.0,0.095,2021,4,0,0,0,0,0,0,0,0,24,51.5,0.25,10.21104471602522
E07000108,2021-04-03,14.7,0.0,0,-1.0,-1.0,11.673725417873936,1.0,0.134,2021,4,0,0,0,0,0,0,0,0,24,51.25,1.25,10.9715260699916
E07000109,2021-04-03,12.9,0.0,0,-1.0,-1.0,11.579490057238823,1.0,0.122,2021,4,0,0,0,0,0,0,0,0,24,51.5,0.5,10.25682750296679
E07000110,2021-04-03,13.4,0.0,0,-1.0,-1.0,12.101511810042911,1.0,0.095,2021,4,0,0,0,0,0,0,0,0,24,51.25,0.5,10.667927132928943
E07000111,2021-04-03,13.1,0.0,1,1.0,-1.0,11.702081943710567,0.0,0.075,2021,4,1,0,0,0,0,0,0,0,24,51.25,0.25,10.403391775231473
E07000112,2021-04-03,14.1,0.0,2,16.0,-1.0,11.611611757468928,1.0,0.145,2021,4,1,0,1,0,0,0,0,0,24,51.0,1.0,11.13677603043046
E07000113,2021-04-03,13.6,0.0,1,1.0,-1.0,11.948001153914678,0.0,0.149,2021,4,1,0,0,0,0,0,0,0,24,51.25,0.75,10.471221398203712
E07000114,2021-04-03,14.7,0.0,0,-1.0,-1.0,11.854086691077573,1.0,0.185,2021,4,0,0,0,0,0,0,0,0,24,51.25,1.25,10.668518384970522
E07000115,2021-04-03,13.1,0.0,0,-1.0,-1.0,11.803017132015809,1.0,0.08,2021,4,0,0,0,0,0,0,0,0,24,51.25,0.25,10.516110333729504
E07000116,2021-04-03,13.6,0.0,1,2.0,-1.0,11.658323667659586,1.0,0.073,2021,4,1,0,0,0,0,0,0,0,24,51.0,0.5,10.857781633850127
E07000143,2021-04-03,12.6,0.0,0,-1.0,-1.0,11.864708462828531,0.0,0.1,2021,4,0,0,0,0,0,0,0,0,24,52.5,0.75,10.957347765314887
E07000144,2021-04-03,13.1,0.0,0,-1.0,-1.0,11.792358608363598,1.0,0.072,2021,4,0,0,0,0,0,0,0,0,24,52.75,1.25,11.17497236024195
E07000145,2021-04-03,12.9,0.0,2,84.0,-1.0,11.514713864829446,1.0,0.184,2021,4,1,0,1,0,0,0,0,0,24,52.75,1.75,10.945226570443689
E07000146,2021-04-03,12.9,0.0,0,-1.0,-1.0,11.950664133628688,0.0,0.12,2021,4,0,0,0,0,0,0,0,0,24,52.75,0.5,11.019650338679256
E07000147,2021-04-03,13.1,0.0,0,-1.0,-1.0,11.544801967617486,0.0,0.106,2021,4,0,0,0,0,0,0,0,0,24,52.75,1.25,11.3571404175364
E07000148,2021-04-03,13.1,0.0,0,-1.0,-1.0,11.89412520254047,1.0,0.163,2021,4,0,0,0,0,0,0,0,0,24,52.75,1.25,11.069120314964117
E07000149,2021-04-03,12.5,0.0,2,948.0,-1.0,11.867160434591204,0.0,0.078,2021,4,1,0,1,0,1,0,0,0,24,52.5,1.25,10.851421255198275
E07000179,2021-04-03,11.7,0.0,0,-1.0,-1.0,11.91840390632284,0.0,0.054,2021,4,0,0,0,0,0,0,0,0,24,51.75,-1.0,10.255579344379171
E07000200,2021-04-03,11.8,0.0,0,-1.0,-1.0,11.437382617721584,0.0,0.08,2021,4,0,0,0,0,0,0,0,0,24,52.0,1.0,9.874664256276146
E07000202,2021-04-03,12.3,0.0,0,-1.0,-1.0,11.84680863857272,1.0,0.141,2021,4,0,0,0,0,0,0,0,0,24,52.0,1.25,9.956534661950991
E07000203,2021-04-03,12.3,0.0,0,-1.0,-1.0,11.546340898509632,0.0,0.071,2021,4,0,0,0,0,0,0,0,0,24,52.25,1.0,10.223871518172976
E07000207,2021-04-03,12.2,0.0,0,-1.0,-1.0,11.84548290591136,1.0,0.057,2021,4,0,0,0,0,0,0,0,0,24,51.25,-0.5,10.213357540441278
E07000208,2021-04-03,12.4,0.0,0,-1.0,-1.0,11.321934436672429,1.0,0.056,2021,4,0,0,0,0,0,0,0,0,24,51.25,-0.25,10.257602488953912
E07000209,2021-04-03,12.2,0.0,0,-1.0,-1.0,11.877658852261122,1.0,0.057,2021,4,0,0,0,0,0,0,0,0,24,51.25,-0.5,10.333593008128544
E07000210,2021-04-03,12.4,0.0,0,-1.0,-1.0,11.38052486133421,1.0,0.054,2021,4,0,0,0,0,0,0,0,0,24,51.25,-0.25,10.40714584437432
E07000211,2021-04-03,12.4,0.0,0,-1.0,-1.0,11.943590374100134,1.0,0.067,2021,4,0,0,0,0,0,0,0,0,24,51.25,-0.25,10.445641144265918
E07000212,2021-04-03,12.4,0.0,0,-1.0,-1.0,11.383158406911162,1.0,0.066,2021,4,0,0,0,0,0,0,0,0,24,51.5,-0.5,10.217899511862711
E07000213,2021-04-03,12.4,0.0,0,-1.0,-1.0,11.549835818990326,1.0,0.079,2021,4,0,0,0,0,0,0,0,0,24,51.5,-0.5,10.18924358786175
E07000215,2021-04-03,12.6,0.0,0,-1.0,-1.0,11.408109245600745,1.0,0.063,2021,4,0,0,0,0,0,0,0,0,24,51.25,0.0,10.442607396189253
E07000216,2021-04-03,12.2,0.0,0,-1.0,-1.0,11.777801955768314,0.0,0.054,2021,4,0,0,0,0,0,0,0,0,24,51.25,-0.75,10.473820729968365
E07000217,2021-04-03,12.2,0.0,0,-1.0,-1.0,11.562220263694984,1.0,0.067,2021,4,0,0,0,0,0,0,0,0,24,51.25,-0.5,10.248133610425269
E07000223,2021-04-03,12.7,0.0,0,-1.0,-1.0,11.076464923159543,1.0,0.108,2021,4,0,0,0,0,0,0,0,0,24,50.75,-0.25,11.287961395694396
E07000224,2021-04-03,12.3,0.0,0,-1.0,-1.0,12.015027145562168,1.0,0.104,2021,4,0,0,0,0,0,0,0,0,24,50.75,-0.5,11.18783359969201
E07000226,2021-04-03,12.4,0.0,0,-1.0,-1.0,11.694905296716165,1.0,0.11,2021,4,0,0,0,0,0,0,0,0,24,51.25,-0.25,10.65569597781513
E07000227,2021-04-03,12.8,0.0,0,-1.0,-1.0,11.901583454762012,0.0,0.056,2021,4,0,0,0,0,0,0,0,0,24,51.0,-0.25,10.857812335013486
E07000228,2021-04-03,12.8,0.0,0,-1.0,-1.0,11.937663648421978,1.0,0.053,2021,4,0,0,0,0,0,0,0,0,24,51.0,-0.25,10.893232348448214
