Incident Reference,fold,new_date_utc,LAD21CD,y,prediction_eta,training_mean_baseline,prediction_source,target_scale,run_id,purpose,cubic_eta
FREP-249244-Z,1,2021-07-17,E07000066,4.634728988229636,2.0386677081974094,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.021192463519306
FREP-249248-G,4,2021-05-05,E07000106,1.0986122886681098,1.9688372412464952,2.149097875272795,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.906711470760945
FREP-249249-Z,1,2021-07-17,E06000060,4.6443908991413725,2.1752169198179554,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1810329631440264
FREP-249251-Z,1,2021-07-17,E06000056,2.1972245773362196,2.2560812515513553,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.218976306929552
FREP-249268-G,3,2021-04-19,E07000227,5.153291594497779,2.2071674294992096,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.2636779623524865
FREP-249268-J,4,2024-01-02,E09000031,0.0,1.9443403511159338,2.149097875272795,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8735114671968176
FREP-249269-J,4,2024-01-02,E09000031,0.0,1.9443403511159338,2.149097875272795,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8735114671968176
FREP-249269-Z,1,2021-07-17,E07000066,2.995732273553991,1.9762734253968608,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.964002934839434
FREP-249270-Z,1,2021-07-17,E06000060,0.6931471805599453,2.2422336152162345,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.3114055999663754
FREP-249276-G,3,2021-04-19,E06000035,0.6931471805599453,1.7048481445848154,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6877707695837034
FREP-249280-G,3,2021-04-19,E07000065,0.0,2.094671370989607,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.093607136927145
FREP-249282-Z,1,2021-07-17,E07000069,2.1972245773362196,2.112371183366605,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.083018346655059
FREP-249286-Z,1,2021-07-17,E07000145,0.0,1.8772592085325277,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8509495984321238
FREP-249291-Z,1,2021-07-17,E07000076,7.477604243197589,2.1554218849150035,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1982685665115667
FREP-249292-Z,1,2021-07-17,E07000146,0.6931471805599453,2.2371895118977476,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.249213022829025
FREP-249299-Z,1,2021-07-17,E07000146,1.0986122886681098,2.46588991123667,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.6805477660982615
FREP-249300-Z,1,2021-07-17,E07000076,0.6931471805599453,2.1810075615004214,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.236984364740464
FREP-249302-Z,1,2021-07-17,E07000066,1.0986122886681098,1.9743549651453454,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9634281998043621
FREP-249310-G,2,2021-04-28,E07000110,0.0,1.9042323780854828,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8685918232624128
FREP-249311-Z,1,2021-07-17,E07000145,6.375024819828097,2.1125419346728953,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.255645382579253
FREP-249316-Z,1,2021-07-17,E07000011,0.6931471805599453,2.586002422816161,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.7910108788053187
FREP-249319-J,1,2021-07-09,E09000012,0.0,1.8155377277231324,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.805235399058589
FREP-249329-Z,1,2021-07-17,E06000055,0.6931471805599453,2.3225929896393254,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.494038134310843
FREP-249330-Z,1,2021-07-17,E09000003,0.6931471805599453,2.239245437490203,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.367329581982573
FREP-249332-Z,1,2021-07-17,E09000010,4.430816798843313,2.076326276324291,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.216208442998595
FREP-249333-Z,1,2021-07-17,E09000010,0.6931471805599453,2.021380508411258,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.116270357077403
FREP-249339-G,1,2021-05-02,E09000021,0.0,2.012717013086321,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9830671051325328
FREP-249340-G,1,2021-04-20,E07000209,1.3862943611198906,2.41950770997958,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.736652191219097
FREP-249342-G,1,2021-04-20,E07000064,0.6931471805599453,2.219511216883927,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.2655397495578313
FREP-249342-Z,3,2021-07-18,E06000056,6.3473892096560105,2.561365831736442,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.72088694369706
FREP-249345-G,1,2021-04-20,E09000008,1.6094379124341003,1.9638318083494846,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1294641772456884
FREP-249345-Z,3,2021-07-18,E07000071,3.970291913552122,2.318229378985903,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.3965503761514286
FREP-249357-Z,3,2021-07-18,E07000008,5.8998973535824915,2.4394747393289467,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.5546947619212
FREP-249362-Z,3,2021-07-18,E07000240,0.6931471805599453,2.4259861331442756,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.4806512707505344
FREP-249383-Z,3,2021-07-18,E09000002,0.6931471805599453,1.9592857647188033,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9965538687947082
FREP-249388-Z,3,2021-07-18,E07000240,5.802118375377063,2.3882852279469167,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.4098171493602187
FREP-249389-Z,3,2021-07-18,E07000200,0.0,2.4715458866603166,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.460018394384109
FREP-249390-Z,3,2021-07-18,E07000012,4.248495242049359,2.5575813119366457,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.597501877017268
FREP-249391-Z,3,2021-07-18,E07000179,6.289715570908998,2.542129838980974,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.5668359978515536
FREP-249392-Z,3,2021-07-18,E07000095,2.772588722239781,2.2654432060156133,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.272849750436678
FREP-249398-Z,3,2021-07-18,E06000033,0.6931471805599453,2.1389085123215024,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1573602828798877
FREP-249404-Z,3,2021-07-18,E09000014,3.332204510175204,2.0129404112368623,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0388712818574675
FREP-249407-Z,3,2021-07-18,E09000010,1.3862943611198906,1.9794272412847769,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0097257369758004
FREP-249408-Z,3,2021-07-18,E06000060,3.5263605246161616,2.274268758575898,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.3167038794066492
FREP-249410-Z,3,2021-07-18,E07000200,0.0,2.475500046317083,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.4669116363444914
FREP-249419-Z,3,2021-07-18,E09000003,6.411818267709897,2.1609804743601093,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1870285263352147
FREP-249421-G,0,2021-04-21,E09000008,3.091042453358316,2.0211578203631535,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0517649185925824
FREP-249434-G,0,2021-04-21,E07000217,4.343805421853684,1.857368788484839,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8507736947337838
FREP-249448-Z,3,2021-07-18,E07000009,3.5553480614894135,2.7321745515827,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.9386758660285017
FREP-249453-G,0,2021-04-21,E07000228,1.0986122886681098,1.9087439364469874,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9164681533097363
FREP-249453-Z,3,2021-07-18,E06000056,4.543294782270004,2.559010320070311,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.710478426951167
FREP-249460-Z,3,2021-07-18,E07000074,6.142037405587356,2.5277796982251632,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.536714957851963
FREP-249467-G,0,2021-04-21,E07000064,3.2188758248682006,1.9161918232452524,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9182464270471205
FREP-249471-Z,0,2021-07-19,E07000098,4.07753744390572,2.527455602512673,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.5523247414319834
FREP-249473-Z,4,2022-01-28,E09000014,0.0,1.8398115692082193,2.149097875272795,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8767415427217249
FREP-249474-Z,0,2021-07-19,E07000242,4.007333185232471,2.62050586633773,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.650989686431275
FREP-249475-Z,0,2021-07-19,E09000016,0.6931471805599453,2.507370411070118,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.5493021113440255
FREP-249482-Z,0,2021-07-19,E07000149,1.0986122886681098,2.4838850813312257,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.4774074813018885
FREP-249486-Z,0,2021-07-19,E09000016,2.4849066497880004,2.361634757768427,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.3791226316544885
FREP-249487-Z,0,2021-07-19,E07000070,0.6931471805599453,2.413414357625283,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.419899684826878
FREP-249490-G,0,2021-04-21,E07000207,4.3694478524670215,1.8757018866836117,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.877625772692844
FREP-249490-Z,0,2021-07-19,E09000010,5.225746673713202,2.2162508411312514,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.2458386778039254
FREP-249492-Z,0,2021-07-19,E07000069,4.060443010546419,2.341530213129371,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.346819743441041
FREP-249495-G,0,2021-04-21,E07000108,4.442651256490317,1.7191102535653557,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.7309869911869293
FREP-249495-Z,0,2021-07-19,E07000146,3.784189633918261,2.328802069156551,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.3206851210523647
FREP-249497-G,4,2021-04-11,E07000228,0.0,2.090348978527154,2.149097875272795,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.170066371753799
FREP-249507-G,0,2021-04-21,E07000065,5.3230099791384085,2.0260038978623878,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0342880866763853
FREP-249520-G,0,2021-04-22,E09000008,7.0431599159883405,1.6488806457241936,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6361610885724944
FREP-249524-Z,0,2021-07-19,E07000067,0.6931471805599453,2.2805148981373775,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.275257187726223
FREP-249527-G,0,2021-04-22,E07000065,0.0,1.9994533027834884,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.985993203090042
FREP-249537-G,0,2021-04-22,E07000065,1.0986122886681098,1.9879528766732677,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.975153849698723
FREP-249538-G,3,2021-04-16,E07000065,0.0,2.0614885221663326,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.053487566422289
FREP-249540-Z,0,2021-07-19,E06000060,0.6931471805599453,2.255148151761117,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.249729639059821
FREP-249545-G,0,2021-04-22,E07000105,3.713572066704308,1.6712282215118255,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6647221131956553
FREP-249555-G,0,2021-04-22,E07000113,0.6931471805599453,1.7311053394553586,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.7283211782102037
FREP-249555-Z,0,2021-07-19,E07000072,3.044522437723423,2.313984505743844,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.3143053526215236
FREP-249557-Z,0,2021-07-19,E06000056,6.651571873589727,2.34821860728467,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.3378207017130244
FREP-249558-G,0,2021-04-22,E09000008,3.58351893845611,1.5427899646260872,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.5378904617191975
FREP-249562-G,0,2021-04-22,E07000227,4.418840607796598,2.098257796022502,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0866818576355817
FREP-249565-Z,1,2022-04-11,E09000002,0.0,1.6081273417697755,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.5920696189738766
FREP-249566-Z,0,2021-07-19,E07000012,2.302585092994046,2.6185841031889643,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.6221289768465366
FREP-249584-Z,0,2021-07-19,E07000012,0.0,2.5496567059964534,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.5451203135775082
FREP-249590-G,1,2021-07-13,E07000210,0.0,2.3670345845128895,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.3235437819983136
FREP-249603-Z,1,2021-07-20,E06000060,1.791759469228055,2.1359705813015464,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1352344663446785
FREP-249607-G,3,2021-04-23,E07000223,1.0986122886681098,1.7417129659530777,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.716906012362713
FREP-249609-Z,0,2021-07-19,E09000014,1.791759469228055,1.994438608624378,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9915213561751821
FREP-249610-G,3,2021-04-23,E06000035,6.952728644624869,1.5678561942480558,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.5028747825519693
FREP-249617-G,3,2021-04-23,E07000114,0.6931471805599453,1.4557289188156601,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.3921083357590442
FREP-249628-Z,0,2021-07-19,E07000146,5.883322388488279,2.4040705497633352,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.4032162214189623
FREP-249632-Z,0,2021-07-19,E07000146,4.969813299576001,2.4029230191204425,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.4033070388811857
FREP-249634-G,0,2021-04-24,E07000224,0.6931471805599453,1.6887221980851055,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6813003304049692
FREP-249635-Z,0,2021-07-19,E07000072,5.424950017481403,2.3326602747463085,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.332181862489577
FREP-249641-Z,0,2021-07-19,E07000070,4.02535169073515,2.1973305054607306,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1879779218479376
FREP-249642-G,0,2021-04-24,E07000111,5.998936561946683,1.9494700799826727,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9491269054741567
FREP-249644-G,0,2021-04-24,E09000027,0.6931471805599453,1.7981312159034881,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8011007778316015
FREP-249647-G,0,2021-04-24,E07000223,4.727387818712341,1.7170837552555374,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.7087248465528846
FREP-249647-Z,4,2021-08-11,E07000011,0.0,2.4416814261149478,2.149097875272795,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.539239654556474
FREP-249652-G,2,2021-04-25,E07000223,0.0,1.7371754413962064,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6902258312395952
FREP-249658-G,2,2021-04-25,E07000227,5.717027701406222,1.894907116655312,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8893920105663926
FREP-249659-G,2,2021-04-25,E07000211,0.6931471805599453,1.723998708941974,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.7803434437528005
FREP-249663-G,2,2021-04-25,E07000112,0.6931471805599453,1.5916299051416671,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.5677365696348655
FREP-249665-G,3,2021-04-26,E06000035,4.143134726391533,1.571796808915427,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.5096496080800883
FREP-249666-G,3,2021-04-26,E07000105,0.6931471805599453,1.7575281742966595,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6900368253735043
FREP-249668-G,3,2021-05-11,E07000212,0.0,2.0881592798932886,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.055303986074561
FREP-249670-G,3,2021-04-26,E06000035,0.6931471805599453,1.56817603473124,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.5427448622449162
FREP-249671-G,3,2021-04-26,E07000113,1.6094379124341003,1.7218770731072794,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6759865696397898
FREP-249679-G,3,2021-04-26,E07000229,3.1354942159291497,1.765664489707666,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.7404144774653332
FREP-249681-G,3,2021-04-26,E07000215,3.7612001156935624,1.8788682713783098,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8315898457033857
FREP-249684-G,3,2021-04-26,E06000043,7.003065458786462,1.6404679293959297,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6317318373755096
