combination,sample_version,threshold_label,exact_numeric_threshold,operator,bin,left,right,closed,denominator,numerator,frequency,mean_gust,binomial_se,original_95_lower,original_95_upper,interval_rule,excluded_gust_count
E0_weather,current accepted,>1000 customers,1000.5,>,3,8,10,"(left,right]",1100,38,0.034545454545454546,9.0381818173148414,0.0055063654169682629,0.023752978328196749,0.045337930762712343,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_weather,current accepted,>1000 customers,1000.5,>,4,10,12,"(left,right]",1039,36,0.034648700673724733,11.038017341790002,0.005673857125688065,0.023527940707376127,0.045769460640073339,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_weather,current accepted,>1000 customers,1000.5,>,5,12,14,"(left,right]",881,29,0.032917139614074914,13.010102168114583,0.0060111135754841102,0.021135357006126058,0.044698922222023769,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_weather,current accepted,>1000 customers,1000.5,>,6,14,16,"(left,right]",848,31,0.036556603773584904,15.037617942072311,0.006444631605149514,0.023925125827491858,0.049188081719677951,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_weather,current accepted,>1000 customers,1000.5,>,7,16,18,"(left,right]",869,21,0.024165707710011506,17.0567318814259,0.0052092824869301611,0.01395551403562839,0.034375901384394621,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_weather,current accepted,>1000 customers,1000.5,>,8,18,20,"(left,right]",708,23,0.032485875706214688,19.022033890761897,0.0066628389702743512,0.019426711324476958,0.045545040087952418,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_weather,current accepted,>1000 customers,1000.5,>,9,20,23,"(left,right]",893,48,0.053751399776035831,21.488465865542079,0.0075469554237549349,0.038959367145476161,0.068543432406595509,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_weather,current accepted,>1000 customers,1000.5,>,10,23,26,"(left,right]",591,36,0.060913705583756347,24.458206389761212,0.0098382197892888622,0.041630794796750178,0.080196616370762516,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_weather,current accepted,>1000 customers,1000.5,>,11,26,30,"(left,right]",417,29,0.069544364508393283,27.833812956043857,0.01245692298090981,0.045128795465810057,0.09395993355097651,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_weather,current accepted,>1000 customers,1000.5,>,12,30,45,"(left,right]",310,23,0.074193548387096769,32.370967852684757,0.014885462248051144,0.045018042380916529,0.10336905439327701,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
R0c_all,current accepted,>3h,3,>,0,0,4,"(left,right]",4724,3701,0.78344623200677388,3.078365793793914,0.0059928378358037456,0.77170026984859852,0.79519219416494924,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
R0c_all,current accepted,>3h,3,>,1,4,6,"(left,right]",7647,5837,0.76330587158362762,5.1108016240077658,0.0048606852414068771,0.75377892851047013,0.77283281465678511,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
R0c_all,current accepted,>3h,3,>,2,6,8,"(left,right]",8925,6840,0.76638655462184879,7.0585770317419572,0.0044788729514283502,0.75760796363704919,0.7751651456066484,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
R0c_all,current accepted,>3h,3,>,3,8,10,"(left,right]",8475,6507,0.76778761061946899,9.0249321535273648,0.0045866266496682809,0.75879782238611915,0.77677739885281882,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
R0c_all,current accepted,>3h,3,>,4,10,12,"(left,right]",6996,5428,0.77587192681532302,10.996969700404888,0.0049856093652226622,0.7661001324594866,0.78564372117115944,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
