Incident Reference,cause_group_official,customers_v2_event_excl_reinterruptions,duration_A_customer_weighted_hours,duration_B_full_span_hours,lat,lon,incident_date_utc,temperature_0h,pressure_msl_0h,gust_0h,precipitation_24h_sum,weather_status_v3,LAD21CD,population,rural_urban_classification,deprivation_gap_pct,morans_i,income_deprivation_rate,cv_fold_v3,urban_binary,log_population,incident_year,incident_month,substation,LAD21NM
FREP-336650-G,technical_asset,1.0,5.05,5.05,50.9977527867418,0.958525900562704,2023-10-18,17.549999237060547,986.7999877929688,19.100000381469727,13.800000190734863,matched,E07000112,111486.0,Urban with Significant Rural (rural including hub towns 26-49%),0.3339999999999999,0.43,0.145,,1.0,11.62165430146081,2023,10,ROMNEY WARREN 33/11KV,Folkestone and Hythe
FREP-336670-G,weather_natural,13.0,6.676923076923078,22.8,51.0356717575838,1.00408132053187,2023-10-18,17.0,987.0999755859376,20.89999961853028,16.700000762939453,matched,E07000112,111486.0,Urban with Significant Rural (rural including hub towns 26-49%),0.3339999999999999,0.43,0.145,,1.0,11.62165430146081,2023,10,DYMCHURCH 33/11KV,Folkestone and Hythe
FREP-336678-G,weather_natural,6.0,3.883333333333333,3.883333333333333,51.1794719381613,0.77849901750368,2023-10-18,15.649999618530272,986.5999755859376,17.799999237060547,16.299999237060547,matched,E07000105,139010.0,Urban with Significant Rural (rural including hub towns 26-49%),0.291,0.34,0.11,,1.0,11.842301151971139,2023,10,LITTLE CHART 33/6.6KV,Ashford
FREP-336790-G,technical_asset,80.0,1.1375,4.416666666666667,51.1794719381613,0.77849901750368,2023-10-19,17.450000762939453,985.0999755859376,13.399999618530272,19.700000762939453,matched,E07000105,139010.0,Urban with Significant Rural (rural including hub towns 26-49%),0.291,0.34,0.11,,1.0,11.842301151971139,2023,10,LITTLE CHART 33/6.6KV,Ashford
FREP-337133-G,technical_asset,28.0,3.261309523809524,23.633333333333333,50.9313871058919,0.245345444264426,2023-10-21,9.0,996.0,7.599999904632568,5.0,matched,E07000065,164861.0,Mainly Rural (rural including hub towns >=80%) ,0.237,0.29,0.073,,0.0,12.012857973601582,2023,10,HORAM 33/11KV,Wealden
FREP-337153-G,technical_asset,1.0,9.95,9.95,51.3751952897287,-0.0509485696209466,2023-10-22,8.5,1004.2999877929688,4.300000190734863,4.0,matched,E09000008,402217.0,Urban with Major Conurbation,0.4009999999999999,0.49,0.136,,1.0,12.904747022956034,2023,10,SHIRLEY 33/11KV,Croydon
FREP-403974-Z,weather_natural,4.0,2.566666666666667,2.566666666666667,51.7591797837155,-0.743603919196674,2023-10-22,12.399999618530272,1005.7000122070312,7.0,3.700000047683716,matched,E06000060,569850.0,Urban with Significant Rural (rural including hub towns 26-49%),0.1874999999999999,0.3,0.06325,,1.0,13.253128447283881,2023,10,WENDOVER PRIMARY,Buckinghamshire
FREP-403993-Z,technical_asset,1.0,8.6,8.6,52.0622863132542,1.18245663277473,2023-10-22,13.649999618530272,1005.7999877929688,8.0,0.9000000357627869,matched,E07000202,139497.0,Urban with City and Town,0.296,0.25,0.141,,1.0,11.845798374635969,2023,10,ROUNDWOOD RD PRIMARY,Ipswich
FREP-402791-Z,technical_asset,49.0,1.4666666666666666,1.4666666666666666,52.0183588975495,0.251919192065705,2023-10-17,12.649999618530272,1014.2999877929688,12.800000190734863,0.0,matched,E07000077,93910.0,Mainly Rural (rural including hub towns >=80%) ,0.113,0.06,0.054,,0.0,11.450092155798659,2023,10,SAFFRON WALDEN PRIMARY,Uttlesford
FREP-403207-Z,technical_asset,1.0,16.15,16.15,52.1880935162035,0.186107578703625,2023-10-19,15.75,984.7000122070312,10.0,9.899999618530272,matched,E07000012,169328.0,Largely Rural (rural including hub towns 50-79%) ,0.1559999999999999,0.02,0.056,,0.0,12.039592941333506,2023,10,FULBOURN,South Cambridgeshire
