Incident Reference,Spatial Coordinates,Cause Code,licence_area,regulatory_year,substation,SiteFunctionalLocation
FREP-267064-G,1,1,1,1,1,1
FREP-267065-J,1,1,1,1,1,1
FREP-267070-G,1,1,1,1,1,1
FREP-267071-G,1,1,1,1,1,1
FREP-267072-G,1,1,1,1,1,1
FREP-267074-G,1,1,1,1,1,1
FREP-267079-G,1,1,1,1,1,1
FREP-267080-G,1,1,1,1,1,1
FREP-267082-G,1,1,1,1,1,1
FREP-267083-G,1,1,1,1,1,1
FREP-267083-J,1,1,1,1,1,1
FREP-267085-J,1,1,1,1,1,1
FREP-267089-G,1,1,1,1,1,1
FREP-267090-G,1,1,1,1,1,1
FREP-267091-G,1,1,1,1,1,1
FREP-267091-J,1,1,1,1,1,1
FREP-267092-G,1,1,1,1,1,1
FREP-267093-G,1,1,1,1,1,1
FREP-267093-J,1,1,1,1,1,1
FREP-267094-G,1,1,1,1,1,1
FREP-267094-J,1,1,1,1,1,1
FREP-267097-G,1,1,1,1,1,1
FREP-267099-G,1,1,1,1,1,1
FREP-267100-G,1,1,1,1,1,1
FREP-267102-G,1,1,1,1,1,1
FREP-267105-G,1,1,1,1,1,1
FREP-267105-Z,1,1,1,1,1,1
FREP-267106-J,1,1,1,1,1,1
FREP-267107-J,1,1,1,1,1,1
FREP-267108-J,1,1,1,1,1,1
FREP-267110-Z,1,1,1,1,1,1
FREP-267112-G,1,1,1,1,1,1
FREP-267117-G,1,1,1,1,1,1
FREP-267122-J,1,1,1,1,1,1
FREP-267129-Z,1,1,1,1,1,1
FREP-267132-G,1,1,1,1,1,1
FREP-267134-G,1,1,1,1,1,1
FREP-267142-G,1,1,1,1,1,1
FREP-267147-G,1,1,1,1,1,1
FREP-267150-G,1,1,1,1,1,1
FREP-267152-G,1,1,1,1,1,1
FREP-267154-G,1,1,1,1,1,1
FREP-267157-G,1,1,1,1,1,1
FREP-267161-G,1,1,1,1,1,1
FREP-267167-J,1,1,1,1,1,1
FREP-267168-G,1,1,1,1,1,1
FREP-267171-G,1,1,1,1,1,1
FREP-267173-G,1,1,1,1,1,1
FREP-267179-G,1,1,1,1,1,1
FREP-267181-G,1,1,1,1,1,1
FREP-267185-G,1,1,1,1,1,1
FREP-267193-G,1,1,1,1,1,1
FREP-267194-Z,1,1,1,1,1,1
FREP-267199-J,1,1,1,1,1,1
FREP-267200-G,1,1,1,1,1,1
FREP-267201-G,1,1,1,1,1,1
FREP-267204-G,1,1,1,1,1,1
FREP-267205-J,1,1,1,1,1,1
FREP-267206-G,1,1,1,1,1,1
FREP-267206-J,1,1,1,1,1,1
FREP-267207-G,1,1,1,1,1,1
FREP-267208-J,1,1,1,1,1,1
FREP-267213-G,1,1,1,1,1,1
FREP-267219-G,1,1,1,1,1,1
FREP-267220-G,1,1,1,1,1,1
FREP-267223-G,1,1,1,1,1,1
FREP-267227-G,1,1,1,1,1,1
FREP-267230-G,1,1,1,1,1,1
FREP-267232-G,1,1,1,1,1,1
FREP-267233-G,1,1,1,1,1,1
FREP-267236-G,1,1,1,1,1,1
FREP-267236-Z,1,1,1,1,1,1
FREP-267238-G,1,1,1,1,1,1
FREP-267239-G,1,1,1,1,1,1
FREP-267250-G,1,1,1,1,1,1
FREP-267250-J,1,1,1,1,1,1
FREP-267254-G,1,1,1,1,1,1
FREP-267257-G,1,1,1,1,1,1
FREP-267258-G,1,1,1,1,1,1
FREP-267263-G,1,1,1,1,1,1
FREP-267263-Z,1,1,1,1,1,1
FREP-267271-G,1,1,1,1,1,1
FREP-267275-G,1,1,1,1,1,1
FREP-267276-G,1,1,1,1,1,1
FREP-267277-G,1,1,1,1,1,1
FREP-267281-G,1,1,1,1,1,1
FREP-267283-J,1,1,1,1,1,1
FREP-267285-G,1,1,1,1,1,1
FREP-267289-G,1,1,1,1,1,1
FREP-267296-G,1,1,1,1,1,1
FREP-267300-G,1,1,1,1,1,1
FREP-267300-Z,1,1,1,1,1,1
FREP-267301-G,1,1,1,1,1,1
FREP-267303-G,1,1,1,1,1,1
FREP-267306-J,1,1,1,1,1,1
FREP-267310-Z,1,1,1,1,1,1
FREP-267311-G,1,1,1,1,1,1
FREP-267311-Z,1,1,1,1,1,1
FREP-267312-Z,1,1,1,1,1,1
FREP-267313-G,1,1,1,1,1,1
FREP-267315-Z,1,1,1,1,1,1
FREP-267317-G,1,1,1,1,1,1
FREP-267317-J,1,1,1,1,1,1
FREP-267323-G,1,1,1,1,1,1
FREP-267326-Z,1,1,1,1,1,1
FREP-267327-G,1,1,1,1,1,1
FREP-267328-G,1,1,1,1,1,1
FREP-267329-G,1,1,1,1,1,1
FREP-267331-G,1,1,1,1,1,1
FREP-267333-Z,1,1,1,1,1,1
FREP-267341-G,1,1,1,1,1,1
FREP-267342-J,1,1,1,1,1,1
FREP-267352-G,1,1,1,1,1,1
FREP-267353-G,1,1,1,1,1,1
FREP-267357-G,1,1,1,1,1,1
FREP-267359-G,1,1,1,1,1,1
FREP-267360-G,1,1,1,1,1,1
FREP-267363-G,1,1,1,1,1,1
FREP-267366-Z,1,1,1,1,1,1
FREP-267367-G,1,1,1,1,1,1
FREP-267370-G,1,1,1,1,1,1
FREP-267373-G,1,1,1,1,1,1
FREP-267374-G,1,1,1,1,1,1
FREP-267375-G,1,1,1,1,1,1
FREP-267380-G,1,1,1,1,1,1
FREP-267384-G,1,1,1,1,1,1
FREP-267390-G,1,1,1,1,1,1
FREP-267390-Z,1,1,1,1,1,1
FREP-267394-G,1,1,1,1,1,1
FREP-267397-G,1,1,1,1,1,1
FREP-267401-G,1,1,1,1,1,1
FREP-267403-J,1,1,1,1,1,1
FREP-267406-G,1,1,1,1,1,1
FREP-267410-Z,1,1,1,1,1,1
FREP-267411-Z,1,1,1,1,1,1
FREP-267412-Z,1,1,1,1,1,1
FREP-267413-J,1,1,1,1,1,1
FREP-267414-G,1,1,1,1,1,1
FREP-267414-Z,1,1,1,1,1,1
FREP-267415-Z,1,1,1,1,1,1
FREP-267417-Z,1,1,1,1,1,1
FREP-267421-Z,1,1,1,1,1,1
FREP-267423-G,1,1,1,1,1,1
FREP-267426-G,1,1,1,1,1,1
FREP-267427-Z,1,1,1,1,1,1
FREP-267429-G,1,1,1,1,1,1
FREP-267432-G,1,1,1,1,1,1
FREP-267434-Z,1,1,1,1,1,1
FREP-267437-Z,1,1,1,1,1,1
FREP-267438-G,1,1,1,1,1,1
FREP-267441-Z,1,1,1,1,1,1
FREP-267442-Z,1,1,1,1,1,1
FREP-267443-G,1,1,1,1,1,1
FREP-267447-Z,1,1,1,1,1,1
FREP-267452-Z,1,1,1,1,1,1
FREP-267454-Z,1,1,1,1,1,1
FREP-267455-Z,1,1,1,1,1,1
FREP-267468-J,1,1,1,1,1,1
FREP-267475-Z,1,1,1,1,1,1
FREP-267476-Z,1,1,1,1,1,1
FREP-267479-J,1,1,1,1,1,1
FREP-267487-Z,1,1,1,1,1,1
FREP-267488-G,1,1,1,1,1,1
FREP-267488-Z,1,1,1,1,1,1
FREP-267494-Z,1,1,1,1,1,1
FREP-267497-J,1,1,1,1,1,1
FREP-267499-G,1,1,1,1,1,1
FREP-267499-Z,1,1,1,1,1,1
FREP-267500-J,1,1,1,1,1,1
FREP-267500-Z,1,1,1,1,1,1
FREP-267505-G,1,1,1,1,1,1
FREP-267514-G,1,1,1,1,1,1
FREP-267529-J,1,1,1,1,1,1
FREP-267533-J,1,1,1,1,1,1
FREP-267551-Z,1,1,1,1,1,1
FREP-267552-G,1,1,1,1,1,1
FREP-267555-G,1,1,1,1,1,1
FREP-267561-G,1,1,1,1,1,1
FREP-267565-G,1,1,1,1,1,1
FREP-267570-G,1,1,1,1,1,1
FREP-267577-Z,1,1,1,1,1,1
FREP-267582-G,1,1,1,1,1,1
FREP-267584-Z,1,1,1,1,1,1
FREP-267589-Z,1,1,1,1,1,1
FREP-267594-Z,1,1,1,1,1,1
FREP-267596-J,1,1,1,1,1,1
FREP-267599-Z,1,1,1,1,1,1
FREP-267607-J,1,1,1,1,1,1
FREP-267616-G,1,1,1,1,1,1
FREP-267618-G,1,1,1,1,1,1
FREP-267619-G,1,1,1,1,1,1
FREP-267623-J,1,1,1,1,1,1
FREP-267624-Z,1,1,1,1,1,1
FREP-267626-G,1,1,1,1,1,1
FREP-267640-G,1,1,1,1,1,1
FREP-267658-Z,1,1,1,1,1,1
FREP-267662-J,1,1,1,1,1,1
FREP-267662-Z,1,1,1,1,1,1
FREP-267667-G,1,1,1,1,1,1
FREP-267672-G,1,1,1,1,1,1
FREP-267672-J,1,1,1,1,1,1
FREP-267679-G,1,1,1,1,1,1
FREP-267681-Z,1,1,1,1,1,1
FREP-267691-G,1,1,1,1,1,1
FREP-267696-J,1,1,1,1,1,1
FREP-267705-G,1,1,1,1,1,1
FREP-267724-Z,1,1,1,1,1,1
FREP-267727-G,1,1,1,1,1,1
FREP-267727-Z,1,1,1,1,1,1
FREP-267743-G,1,1,1,1,1,1
FREP-267758-Z,1,1,1,1,1,1
FREP-267773-G,1,1,1,1,1,1
FREP-267781-Z,1,1,1,1,1,1
FREP-267797-J,1,1,1,1,1,1
FREP-267798-G,1,1,1,1,1,1
FREP-267801-Z,1,1,1,1,1,1
FREP-267808-G,1,1,1,1,1,1
FREP-267814-J,1,1,1,1,1,1
FREP-267818-J,1,1,1,1,1,1
FREP-267821-Z,1,1,1,1,1,1
FREP-267827-J,1,1,1,1,1,1
FREP-267829-G,1,1,1,1,1,1
FREP-267842-G,1,1,1,1,1,1
FREP-267848-Z,1,1,1,1,1,1
FREP-267861-G,1,1,1,1,1,1
FREP-267864-J,1,1,1,1,1,1
FREP-267872-J,1,1,1,1,1,1
FREP-267875-J,1,1,1,1,1,1
FREP-267879-G,1,1,1,1,1,1
FREP-267895-J,1,1,1,1,1,1
FREP-267904-J,1,1,1,1,1,1
FREP-267914-J,1,1,1,1,1,1
FREP-267924-J,1,1,1,1,1,1
FREP-267937-G,1,1,1,1,1,1
FREP-267942-G,1,1,1,1,1,1
FREP-267942-J,1,1,1,1,1,1
FREP-267945-G,1,1,1,1,1,1
FREP-267952-G,1,1,1,1,1,1
FREP-267961-G,1,1,1,1,1,1
FREP-267963-J,1,1,1,1,1,1
FREP-267970-G,1,1,1,1,1,1
FREP-267971-Z,1,1,1,1,1,1
FREP-267977-Z,1,1,1,1,1,1
FREP-267986-G,1,1,1,1,1,1
FREP-267988-Z,1,1,1,1,1,1
FREP-267995-G,1,1,1,1,1,1
FREP-267998-Z,1,1,1,1,1,1
FREP-268000-G,1,1,1,1,1,1
FREP-268002-G,1,1,1,1,1,1
FREP-268004-G,1,1,1,1,1,1
FREP-268005-Z,1,1,1,1,1,1
FREP-268006-Z,1,1,1,1,1,1
FREP-268017-J,1,1,1,1,1,1
FREP-268026-G,1,1,1,1,1,1
FREP-268040-J,1,1,1,1,1,1
FREP-268060-J,1,1,1,1,1,1
FREP-268061-J,1,1,1,1,1,1
FREP-268062-J,1,1,1,1,1,1
FREP-268064-J,1,1,1,1,1,1
FREP-268068-Z,1,1,1,1,1,1
FREP-268076-G,1,1,1,1,1,1
FREP-268093-G,1,1,1,1,1,1
FREP-268102-G,1,1,1,1,1,1
FREP-268111-J,1,1,1,1,1,1
FREP-268118-Z,1,1,1,1,1,1
FREP-268121-J,1,1,1,1,1,1
FREP-268122-G,1,1,1,1,1,1
FREP-268144-Z,1,1,1,1,1,1
FREP-268155-J,1,1,1,1,1,1
FREP-268169-J,1,1,1,1,1,1
FREP-268178-G,1,1,1,1,1,1
FREP-268181-G,1,1,1,1,1,1
FREP-268184-Z,1,1,1,1,1,1
FREP-268185-Z,1,1,1,1,1,1
FREP-268194-G,1,1,1,1,1,1
FREP-268223-G,1,1,1,1,1,1
FREP-268233-J,1,1,1,1,1,1
FREP-268237-G,1,1,1,1,1,1
FREP-268252-J,1,1,1,1,1,1
FREP-268262-J,1,1,1,1,1,1
FREP-268265-G,1,1,1,1,1,1
FREP-268267-J,1,1,1,1,1,1
FREP-268295-G,1,1,1,1,1,1
FREP-268298-J,1,1,1,1,1,1
FREP-268299-G,1,1,1,1,1,1
FREP-268318-Z,1,1,1,1,1,1
FREP-268322-J,1,1,1,1,1,1
FREP-268330-J,1,1,1,1,1,1
FREP-268331-J,1,1,1,1,1,1
FREP-268332-J,1,1,1,1,1,1
FREP-268334-J,1,1,1,1,1,1
FREP-268337-J,1,1,1,1,1,1
FREP-268338-J,1,1,1,1,1,1
FREP-268341-G,1,1,1,1,1,1
FREP-268350-G,1,1,1,1,1,1
FREP-268351-G,1,1,1,1,1,1
FREP-268355-Z,1,1,1,1,1,1
FREP-268356-G,1,1,1,1,1,1
FREP-268380-G,1,1,1,1,1,1
FREP-268399-J,1,1,1,1,1,1
FREP-268401-J,1,1,1,1,1,1
FREP-268420-G,1,1,1,1,1,1
FREP-268423-G,1,1,1,1,1,1
FREP-268424-G,1,1,1,1,1,1
FREP-268425-G,1,1,1,1,1,1
FREP-268429-G,1,1,1,1,1,1
FREP-268430-G,1,1,1,1,1,1
FREP-268431-G,1,1,1,1,1,1
FREP-268433-G,1,1,1,1,1,1
FREP-268437-G,1,1,1,1,1,1
FREP-268447-J,1,1,1,1,1,1
FREP-268450-G,1,1,1,1,1,1
FREP-268457-Z,1,1,1,1,1,1
FREP-268467-Z,1,1,1,1,1,1
FREP-268474-Z,1,1,1,1,1,1
FREP-268479-G,1,1,1,1,1,1
FREP-268480-G,1,1,1,1,1,1
FREP-268481-G,1,1,1,1,1,1
FREP-268482-Z,1,1,1,1,1,1
FREP-268485-G,1,1,1,1,1,1
FREP-268488-G,1,1,1,1,1,1
FREP-268490-G,1,1,1,1,1,1
FREP-268493-Z,1,1,1,1,1,1
FREP-268497-Z,1,1,1,1,1,1
FREP-268505-J,1,1,1,1,1,1
FREP-268506-G,1,1,1,1,1,1
FREP-268509-G,1,1,1,1,1,1
FREP-268520-G,1,1,1,1,1,1
FREP-268531-G,1,1,1,1,1,1
FREP-268534-Z,1,1,1,1,1,1
FREP-268537-J,1,1,1,1,1,1
FREP-268540-G,1,1,1,1,1,1
FREP-268544-G,1,1,1,1,1,1
FREP-268544-J,1,1,1,1,1,1
FREP-268553-G,1,1,1,1,1,1
FREP-268561-J,1,1,1,1,1,1
FREP-268567-G,1,1,1,1,1,1
FREP-268574-G,1,1,1,1,1,1
FREP-268575-Z,1,1,1,1,1,1
FREP-268579-Z,1,1,1,1,1,1
FREP-268582-Z,1,1,1,1,1,1
FREP-268587-G,1,1,1,1,1,1
FREP-268594-G,1,1,1,1,1,1
FREP-268602-Z,1,1,1,1,1,1
FREP-268605-Z,1,1,1,1,1,1
FREP-268612-G,1,1,1,1,1,1
FREP-268612-Z,1,1,1,1,1,1
FREP-268616-J,1,1,1,1,1,1
FREP-268620-Z,1,1,1,1,1,1
FREP-268623-Z,1,1,1,1,1,1
FREP-268624-Z,1,1,1,1,1,1
FREP-268632-Z,1,1,1,1,1,1
FREP-268635-Z,1,1,1,1,1,1
FREP-268639-Z,1,1,1,1,1,1
FREP-268651-J,1,1,1,1,1,1
FREP-268652-J,1,1,1,1,1,1
FREP-268653-G,1,1,1,1,1,1
FREP-268657-Z,1,1,1,1,1,1
FREP-268660-J,1,1,1,1,1,1
FREP-268663-G,1,1,1,1,1,1
FREP-268670-J,1,1,1,1,1,1
FREP-268677-J,1,1,1,1,1,1
FREP-268681-G,1,1,1,1,1,1
FREP-268686-Z,1,1,1,1,1,1
FREP-268693-G,1,1,1,1,1,1
FREP-268700-Z,1,1,1,1,1,1
FREP-268707-G,1,1,1,1,1,1
FREP-268715-Z,1,1,1,1,1,1
FREP-268722-J,1,1,1,1,1,1
FREP-268728-G,1,1,1,1,1,1
FREP-268731-J,1,1,1,1,1,1
FREP-268740-J,1,1,1,1,1,1
FREP-268741-J,1,1,1,1,1,1
FREP-268744-G,1,1,1,1,1,1
FREP-268745-G,1,1,1,1,1,1
FREP-268751-G,1,1,1,1,1,1
FREP-268751-Z,1,1,1,1,1,1
FREP-268758-J,1,1,1,1,1,1
FREP-268764-J,1,1,1,1,1,1
FREP-268771-G,1,1,1,1,1,1
FREP-268772-G,1,1,1,1,1,1
FREP-268774-G,1,1,1,1,1,1
FREP-268774-Z,1,1,1,1,1,1
FREP-268777-J,1,1,1,1,1,1
FREP-268785-G,1,1,1,1,1,1
FREP-268787-G,1,1,1,1,1,1
FREP-268787-Z,1,1,1,1,1,1
FREP-268790-G,1,1,1,1,1,1
FREP-268808-J,1,1,1,1,1,1
FREP-268812-J,1,1,1,1,1,1
FREP-268824-J,1,1,1,1,1,1
FREP-268829-J,1,1,1,1,1,1
FREP-268833-J,1,1,1,1,1,1
FREP-268834-G,1,1,1,1,1,1
FREP-268834-J,1,1,1,1,1,1
FREP-268840-G,1,1,1,1,1,1
FREP-268841-J,1,1,1,1,1,1
FREP-268844-J,1,1,1,1,1,1
FREP-268845-J,1,1,1,1,1,1
FREP-268852-G,1,1,1,1,1,1
FREP-268852-J,1,1,1,1,1,1
FREP-268852-Z,1,1,1,1,1,1
FREP-268862-J,1,1,1,1,1,1
FREP-268870-G,1,1,1,1,1,1
FREP-268872-Z,1,1,1,1,1,1
FREP-268894-G,1,1,1,1,1,1
FREP-268906-G,1,1,1,1,1,1
FREP-268915-J,1,1,1,1,1,1
FREP-268918-G,1,1,1,1,1,1
FREP-268928-J,1,1,1,1,1,1
FREP-268931-G,1,1,1,1,1,1
FREP-268947-G,1,1,1,1,1,1
FREP-268950-G,1,1,1,1,1,1
FREP-268964-G,1,1,1,1,1,1
FREP-268964-Z,1,1,1,1,1,1
FREP-268967-J,1,1,1,1,1,1
FREP-268971-J,1,1,1,1,1,1
FREP-268977-Z,1,1,1,1,1,1
FREP-268994-Z,1,1,1,1,1,1
FREP-269000-J,1,1,1,1,1,1
FREP-269001-J,1,1,1,1,1,1
FREP-269001-Z,1,1,1,1,1,1
FREP-269011-G,1,1,1,1,1,1
FREP-269014-G,1,1,1,1,1,1
FREP-269026-J,1,1,1,1,1,1
FREP-269034-Z,1,1,1,1,1,1
FREP-269035-G,1,1,1,1,1,1
FREP-269037-J,1,1,1,1,1,1
FREP-269043-G,1,1,1,1,1,1
FREP-269052-J,1,1,1,1,1,1
FREP-269055-Z,1,1,1,1,1,1
FREP-269086-J,1,1,1,1,1,1
FREP-269091-J,1,1,1,1,1,1
FREP-269091-Z,1,1,1,1,1,1
FREP-269100-G,1,1,1,1,1,1
FREP-269102-Z,1,1,1,1,1,1
FREP-269108-G,1,1,1,1,1,1
FREP-269116-G,1,1,1,1,1,1
FREP-269117-J,1,1,1,1,1,1
FREP-269118-G,1,1,1,1,1,1
FREP-269122-J,1,1,1,1,1,1
FREP-269132-J,1,1,1,1,1,1
FREP-269134-Z,1,1,1,1,1,1
FREP-269145-G,1,1,1,1,1,1
FREP-269153-J,1,1,1,1,1,1
FREP-269156-Z,1,1,1,1,1,1
FREP-269160-Z,1,1,1,1,1,1
FREP-269164-J,1,1,1,1,1,1
FREP-269169-J,1,1,1,1,1,1
FREP-269174-Z,1,1,1,1,1,1
FREP-269175-Z,1,1,1,1,1,1
FREP-269187-G,1,1,1,1,1,1
FREP-269197-J,1,1,1,1,1,1
FREP-269203-Z,1,1,1,1,1,1
FREP-269217-G,1,1,1,1,1,1
FREP-269225-G,1,1,1,1,1,1
FREP-269244-G,1,1,1,1,1,1
FREP-269247-G,1,1,1,1,1,1
FREP-269248-G,1,1,1,1,1,1
FREP-269250-G,1,1,1,1,1,1
FREP-269256-J,1,1,1,1,1,1
FREP-269263-Z,1,1,1,1,1,1
FREP-269265-Z,1,1,1,1,1,1
FREP-269272-G,1,1,1,1,1,1
FREP-269293-G,1,1,1,1,1,1
FREP-269300-G,1,1,1,1,1,1
FREP-269305-G,1,1,1,1,1,1
FREP-269306-G,1,1,1,1,1,1
FREP-269320-G,1,1,1,1,1,1
FREP-269326-J,1,1,1,1,1,1
FREP-269328-G,1,1,1,1,1,1
FREP-269336-G,1,1,1,1,1,1
FREP-269348-Z,1,1,1,1,1,1
FREP-269351-Z,1,1,1,1,1,1
FREP-269352-Z,1,1,1,1,1,1
FREP-269354-J,1,1,1,1,1,1
FREP-269355-Z,1,1,1,1,1,1
FREP-269359-Z,1,1,1,1,1,1
FREP-269360-Z,1,1,1,1,1,1
FREP-269364-Z,1,1,1,1,1,1
FREP-269368-Z,1,1,1,1,1,1
FREP-269369-Z,1,1,1,1,1,1
FREP-269372-J,1,1,1,1,1,1
FREP-269382-G,1,1,1,1,1,1
FREP-269394-G,1,1,1,1,1,1
FREP-269396-Z,1,1,1,1,1,1
FREP-269411-J,1,1,1,1,1,1
FREP-269416-J,1,1,1,1,1,1
FREP-269463-J,1,1,1,1,1,1
FREP-269467-J,1,1,1,1,1,1
FREP-269469-J,1,1,1,1,1,1
FREP-269470-Z,1,1,1,1,1,1
FREP-269527-G,1,1,1,1,1,1
FREP-269535-Z,1,1,1,1,1,1
FREP-269537-J,1,1,1,1,1,1
FREP-269542-G,1,1,1,1,1,1
FREP-269546-Z,1,1,1,1,1,1
FREP-269585-Z,1,1,1,1,1,1
FREP-269587-Z,1,1,1,1,1,1
FREP-269592-G,1,1,1,1,1,1
FREP-269604-J,1,1,1,1,1,1
FREP-269607-G,1,1,1,1,1,1
FREP-269612-Z,1,1,1,1,1,1
FREP-269627-J,1,1,1,1,1,1
FREP-269631-G,1,1,1,1,1,1
FREP-269633-Z,1,1,1,1,1,1
FREP-269651-J,1,1,1,1,1,1
FREP-269656-G,1,1,1,1,1,1
FREP-269658-Z,1,1,1,1,1,1
FREP-269659-G,1,1,1,1,1,1
FREP-269676-J,1,1,1,1,1,1
FREP-269678-G,1,1,1,1,1,1
FREP-269678-Z,1,1,1,1,1,1
FREP-269709-Z,1,1,1,1,1,1
FREP-269710-J,1,1,1,1,1,1
FREP-269713-G,1,1,1,1,1,1
FREP-269720-G,1,1,1,1,1,1
FREP-269735-J,1,1,1,1,1,1
FREP-269743-J,1,1,1,1,1,1
FREP-269751-G,1,1,1,1,1,1
FREP-269751-J,1,1,1,1,1,1
FREP-269792-G,1,1,1,1,1,1
FREP-269793-G,1,1,1,1,1,1
FREP-269794-Z,1,1,1,1,1,1
FREP-269800-Z,1,1,1,1,1,1
FREP-269805-G,1,1,1,1,1,1
FREP-269809-J,1,1,1,1,1,1
FREP-269815-J,1,1,1,1,1,1
FREP-269820-J,1,1,1,1,1,1
FREP-269840-G,1,1,1,1,1,1
FREP-269862-G,1,1,1,1,1,1
FREP-269866-Z,1,1,1,1,1,1
FREP-269875-Z,1,1,1,1,1,1
FREP-269877-Z,1,1,1,1,1,1
FREP-269878-Z,1,1,1,1,1,1
FREP-269880-J,1,1,1,1,1,1
FREP-269885-Z,1,1,1,1,1,1
FREP-269895-J,1,1,1,1,1,1
FREP-269907-J,1,1,1,1,1,1
FREP-269911-G,1,1,1,1,1,1
FREP-269916-J,1,1,1,1,1,1
FREP-269918-G,1,1,1,1,1,1
FREP-269918-J,1,1,1,1,1,1
FREP-269926-G,1,1,1,1,1,1
FREP-269930-J,1,1,1,1,1,1
FREP-269939-J,1,1,1,1,1,1
FREP-269958-Z,1,1,1,1,1,1
FREP-269959-G,1,1,1,1,1,1
FREP-269962-J,1,1,1,1,1,1
FREP-269963-G,1,1,1,1,1,1
FREP-269964-G,1,1,1,1,1,1
FREP-269965-G,1,1,1,1,1,1
FREP-269967-G,1,1,1,1,1,1
FREP-269980-G,1,1,1,1,1,1
FREP-269982-Z,1,1,1,1,1,1
FREP-269992-J,1,1,1,1,1,1
FREP-270003-J,1,1,1,1,1,1
FREP-270009-G,1,1,1,1,1,1
FREP-270031-Z,1,1,1,1,1,1
FREP-270033-G,1,1,1,1,1,1
FREP-270036-G,1,1,1,1,1,1
FREP-270043-G,1,1,1,1,1,1
FREP-270048-J,1,1,1,1,1,1
FREP-270068-Z,1,1,1,1,1,1
FREP-270069-J,1,1,1,1,1,1
FREP-270071-G,1,1,1,1,1,1
FREP-270098-J,1,1,1,1,1,1
FREP-270104-J,1,1,1,1,1,1
FREP-270109-Z,1,1,1,1,1,1
FREP-270110-J,1,1,1,1,1,1
FREP-270121-Z,1,1,1,1,1,1
FREP-270127-G,1,1,1,1,1,1
FREP-270129-G,1,1,1,1,1,1
FREP-270144-G,1,1,1,1,1,1
FREP-270145-J,1,1,1,1,1,1
FREP-270161-G,1,1,1,1,1,1
FREP-270169-G,1,1,1,1,1,1
FREP-270170-J,1,1,1,1,1,1
FREP-270171-Z,1,1,1,1,1,1
FREP-270174-J,1,1,1,1,1,1
FREP-270174-Z,1,1,1,1,1,1
FREP-270193-Z,1,1,1,1,1,1
FREP-270214-J,1,1,1,1,1,1
FREP-270221-J,1,1,1,1,1,1
FREP-270224-G,1,1,1,1,1,1
FREP-270230-Z,1,1,1,1,1,1
FREP-270234-G,1,1,1,1,1,1
FREP-270254-J,1,1,1,1,1,1
FREP-270258-J,1,1,1,1,1,1
FREP-270262-J,1,1,1,1,1,1
FREP-270265-J,1,1,1,1,1,1
FREP-270268-Z,1,1,1,1,1,1
FREP-270301-Z,1,1,1,1,1,1
FREP-270303-J,1,1,1,1,1,1
FREP-270305-J,1,1,1,1,1,1
FREP-270306-G,1,1,1,1,1,1
FREP-270324-J,1,1,1,1,1,1
FREP-270339-J,1,1,1,1,1,1
FREP-270346-J,1,1,1,1,1,1
FREP-270347-G,1,1,1,1,1,1
FREP-270354-J,1,1,1,1,1,1
FREP-270359-G,1,1,1,1,1,1
FREP-270359-J,1,1,1,1,1,1
FREP-270361-G,1,1,1,1,1,1
FREP-270362-J,1,1,1,1,1,1
FREP-270376-J,1,1,1,1,1,1
FREP-270377-J,1,1,1,1,1,1
FREP-270381-Z,1,1,1,1,1,1
FREP-270384-G,1,1,1,1,1,1
FREP-270387-J,1,1,1,1,1,1
FREP-270398-G,1,1,1,1,1,1
FREP-270406-Z,1,1,1,1,1,1
FREP-270412-Z,1,1,1,1,1,1
FREP-270414-J,1,1,1,1,1,1
FREP-270416-J,1,1,1,1,1,1
FREP-270426-Z,1,1,1,1,1,1
FREP-270434-Z,1,1,1,1,1,1
FREP-270436-J,1,1,1,1,1,1
FREP-270461-Z,1,1,1,1,1,1
FREP-270467-Z,1,1,1,1,1,1
FREP-270471-G,1,1,1,1,1,1
FREP-270478-Z,1,1,1,1,1,1
FREP-270486-Z,1,1,1,1,1,1
FREP-270492-Z,1,1,1,1,1,1
FREP-270494-J,1,1,1,1,1,1
FREP-270497-Z,1,1,1,1,1,1
FREP-270498-G,1,1,1,1,1,1
FREP-270502-Z,1,1,1,1,1,1
FREP-270505-J,1,1,1,1,1,1
FREP-270506-Z,1,1,1,1,1,1
FREP-270513-Z,1,1,1,1,1,1
FREP-270517-G,1,1,1,1,1,1
FREP-270518-G,1,1,1,1,1,1
FREP-270521-J,1,1,1,1,1,1
FREP-270522-G,1,1,1,1,1,1
FREP-270522-Z,1,1,1,1,1,1
FREP-270529-J,1,1,1,1,1,1
FREP-270533-G,1,1,1,1,1,1
FREP-270535-Z,1,1,1,1,1,1
FREP-270553-Z,1,1,1,1,1,1
FREP-270572-Z,1,1,1,1,1,1
FREP-270577-Z,1,1,1,1,1,1
FREP-270580-J,1,1,1,1,1,1
FREP-270587-G,1,1,1,1,1,1
FREP-270596-Z,1,1,1,1,1,1
FREP-270597-J,1,1,1,1,1,1
FREP-270601-Z,1,1,1,1,1,1
FREP-270605-Z,1,1,1,1,1,1
FREP-270608-Z,1,1,1,1,1,1
FREP-270610-Z,1,1,1,1,1,1
FREP-270616-Z,1,1,1,1,1,1
FREP-270617-Z,1,1,1,1,1,1
FREP-270623-G,1,1,1,1,1,1
FREP-270631-G,1,1,1,1,1,1
FREP-270634-G,1,1,1,1,1,1
